Date,Adj Close,Close,High,Low,Open,Volume,Daily Return,SMA_50,SMA_200,Rolling Mean,RSI,Log Return,Rolling Std,Upper Band,Lower Band,Volatility_20,Volatility_50,Excess Return
2020-01-27,74.88040924072266,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000,-0.029405250929448234,,,,59.513444497186214,-0.029846252008602123,,,,,,-0.029484616008813313
2020-01-28,76.99871826171875,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000,0.02828933448469395,,,,67.41248082325902,0.02789658121117404,,,,,,0.028209969405328873
2020-01-29,78.6104736328125,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200,0.020932336067801982,,,,68.46516322138224,0.020716264770759222,,,,,,0.020852970988436904
2020-01-30,78.49657440185547,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200,-0.0014491004070108504,,,,63.879136084635434,-0.0014501513684274283,2.091398329044445,,,,,-0.0015284654863759297
2020-01-31,75.01612854003906,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400,-0.04433873334381144,,,,49.368860133542604,-0.04535175229956047,1.982898595188816,,,0.28064707161180324,,-0.044418098423176525
2020-02-03,74.81011199951172,77.16500091552734,78.37249755859375,75.55500030517578,76.07499694824219,173788400,-0.0027462960056099384,,,,42.98750522119832,-0.002750073995055365,1.7924842237173086,,,0.27797674499142744,,-0.0028256610849750176
2020-02-04,77.27987670898438,79.7125015258789,79.91000366210938,78.40750122070312,78.82749938964844,136616400,0.03301367951955725,,,,54.739601916479636,0.03248043256633249,1.6388130982979272,,,0.2985609565226345,,0.03293431444019217
2020-02-05,77.9100341796875,80.36250305175781,81.19000244140625,79.73750305175781,80.87999725341797,118826800,0.008154323518098083,,,,57.618700029482696,0.008121256659034517,1.4064069659448533,,,0.2975025230819666,,0.008074958438733003
2020-02-06,78.82135772705078,81.30249786376953,81.30500030517578,80.06500244140625,80.64250183105469,105425600,0.011696932976394514,,,,57.52907605151069,0.011629052670693696,1.3262499415900975,,,0.29551861890780534,,0.011617567897029434
2020-02-07,77.74996185302734,80.00749969482422,80.8499984741211,79.5,80.59249877929688,117684000,-0.015928147387491265,,,,50.9572816598695,-0.016056363648111773,1.281848811393641,,,0.2956718137054249,,-0.016007512466856343
2020-02-10,78.1192398071289,80.38749694824219,80.38749694824219,78.4625015258789,78.54499816894531,109348800,0.0047495204183034545,,,,53.702040042214655,0.004738277032606629,1.249095751409159,,,0.29585305735983225,,0.004670155338938375
2020-02-11,77.6479263305664,79.90249633789062,80.9749984741211,79.67749786376953,80.9000015258789,94323200,-0.006033284139495332,,,,51.40294891406294,-0.006051557935993908,1.255188922808783,,,0.28787606974097996,,-0.006112649218860411
2020-02-12,79.49187469482422,81.80000305175781,81.80500030517578,80.36750030517578,80.36750030517578,113730400,0.023747777614394394,,,,55.37569403534079,0.02347018535435549,1.3327416796481004,,,0.2940189671436602,,0.023668412535029316
2020-02-13,78.92581176757812,81.21749877929688,81.55500030517578,80.8375015258789,81.04750061035156,94747600,-0.007121078859769314,,,,54.342070073292305,-0.007146554757796865,1.3181262685154567,,,0.29504921614147006,,-0.0072004439391343935
2020-02-14,78.94524383544922,81.23750305175781,81.49500274658203,80.7125015258789,81.18499755859375,80113600,0.0002463049559713326,,,,62.0736474810336,0.0002462746278855343,1.341514670077146,,,0.2926107379905261,,0.00016693987660625325
2020-02-18,77.49971008300781,79.75,79.9375,78.65249633789062,78.83999633789062,152531200,-0.018310546187148335,,,,51.03198117498627,-0.018480259121388166,1.3411798089030835,,,0.29862910644907303,,-0.018389911266513414
2020-02-19,78.62211608886719,80.90499877929688,81.14250183105469,80.0,80.0,93984000,0.014482743314067292,,,,49.41406182091098,0.014378870098712339,1.3505062841333157,,,0.30155151704817756,,0.014403378234702212
2020-02-20,77.81555938720703,80.07499694824219,81.1624984741211,79.55249786376953,80.65750122070312,100566000,-0.010258968463974338,,,,47.22351442285783,-0.010311954379688664,1.345462242534056,,,0.30413945865007636,,-0.010338333543339418
2020-02-21,76.05419921875,78.26249694824219,80.11250305175781,77.625,79.65499877929688,129554000,-0.02263503052234317,,,,53.09546581159175,-0.022895135306420445,1.39829715721573,,,0.314504603465228,,-0.022714395601708248
2020-02-24,72.44159698486328,74.54499816894531,76.04499816894531,72.30750274658203,74.31500244140625,222195200,-0.047500385551912494,,,,42.64044613929294,-0.0486655767602737,1.8400786701667795,,,0.3556311414231199,,-0.047579750631277576
2020-02-25,69.98783111572266,72.0199966430664,75.63249969482422,71.53250122070312,75.23750305175781,230673600,-0.033872179058296537,,,,28.364506075616262,-0.03445913370768565,2.462591744571267,,,0.3603488013548853,,-0.03395154413766162
2020-02-26,71.09809112548828,73.1624984741211,74.47000122070312,71.625,71.63249969482422,198054800,0.015863675150069367,,,,30.29556681102791,0.01573916215171651,2.8271192793862263,,,0.3484293919883872,,0.01578431007070429
2020-02-27,66.45055389404297,68.37999725341797,71.5,68.23999786376953,70.2750015258789,320605600,-0.06536820530254006,,,,20.78012456819991,-0.06760262971661254,3.6549001382259454,,,0.3980922426603285,,-0.06544757038190514
2020-02-28,66.41166687011719,68.33999633789062,69.60250091552734,64.09249877929688,64.31500244140625,426510000,-0.0005849797767482068,,,,22.030464874094534,-0.0005851509441740524,4.237231005044713,,,0.3982977974044229,,-0.0006643448561132861
2020-03-02,72.59465026855469,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200,0.09310072274952952,,,,39.4094786320316,0.08901835750994125,4.292976014885677,,,0.5144586987092978,,0.09302135767016444
2020-03-03,70.2890853881836,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600,-0.0317592795151177,,,,36.820140575677215,-0.03227454443399327,4.455489431789297,,,0.5257506330151782,,-0.03183864459448278
2020-03-04,73.54943084716797,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400,0.04638456577639127,,,,39.87079195533325,0.04534095178058701,4.4374065773989875,,,0.5397582006663962,,0.04630520069702619
2020-03-05,71.16368865966797,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800,-0.03243699915243503,,,,37.54192507522298,-0.03297473904312418,4.458016068907069,,,0.5487393934576725,,-0.03251636423180011
2020-03-06,70.21861267089844,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800,-0.013280125870939186,,,,36.39805698910043,-0.013369095303964924,4.442612325112957,,,0.5463740213813262,,-0.013359490950304266
2020-03-09,64.66490173339844,66.5425033569336,69.52249908447266,65.75,65.9375,286744800,-0.07909208541712087,,,,32.26586335458194,-0.08239523189183517,4.8685676408104115,,,0.6054412081316407,,-0.07917145049648595
2020-03-10,69.32218170166016,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000,0.07202157246522778,,,,38.29357616992938,0.06954618601444346,4.834102355370747,,,0.6687267583377341,,0.0719422073858627
2020-03-11,66.9145736694336,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800,-0.03473051023093954,,,,36.80992294260635,-0.03534795262069725,4.909025885144709,,,0.676954182952641,,-0.03480987531030462
2020-03-12,60.30644989013672,62.057498931884766,67.5,62.0,63.98500061035156,418474000,-0.09875466605505201,,,,32.94569438945521,-0.10397776771127877,5.375677471429963,,,0.7408662007737384,,-0.09883403113441709
2020-03-13,67.53165435791016,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000,0.11980826654731591,76.45169975280761,,,45.068568126544235,0.11315748006946919,5.152532231219335,,,0.8778380800904594,,0.11972890146795083
2020-03-16,58.84391403198242,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600,-0.12864695596573805,76.16099975585938,,,40.05291505656977,-0.137708052412532,5.509157042228707,,,0.9784843568204651,0.6536485209944082,-0.12872632104510312
2020-03-17,61.4312858581543,63.21500015258789,64.40249633789062,59.599998474121094,61.877498626708984,324056000,0.04397008216537346,75.93814979553223,,,41.593069510005456,0.04303083212011041,5.545095565491433,,,0.9985820306807962,0.6620609194158479,0.04389071708600838
2020-03-18,59.927452087402344,61.66749954223633,62.5,59.279998779296875,59.942501068115234,300233600,-0.024479958975183402,75.67249984741211,,,43.998927771568965,-0.02478457476832596,5.458636695992629,,,0.9956590933776633,0.6634585083988566,-0.02455932405454848
2020-03-19,59.46828842163086,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200,-0.007662056203340817,75.4044497680664,,,43.661285929638446,-0.0076915605619655705,5.316339147385506,,,0.9957485872870728,0.663530142115368,-0.007741421282705896
2020-03-20,55.69290542602539,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200,-0.06348555177559367,75.0346997833252,,,33.86071148191547,-0.06559032932121368,5.536117855104476,,,1.0122383513126756,0.6756403633003107,-0.06356491685495876
2020-03-23,54.50975799560547,56.092498779296875,57.125,53.15250015258789,57.02000045776367,336752800,-0.02124415572883842,74.60839973449707,,,34.60242997602262,-0.02147306053667657,5.968958979379774,,,1.0048132925551825,0.673987921711021,-0.0213235208082035
2020-03-24,59.978477478027344,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200,0.10032540114763622,74.2911498260498,,,37.30454702266999,0.09560595528356876,5.99557827279946,,,1.0767819673101557,0.7145530584654967,0.10024603606827114
2020-03-25,59.64806365966797,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000,-0.0055087515531973,73.93394989013672,,,38.796442597225735,-0.005523980679768436,5.9269661770609074,,,1.0738257041349886,0.7122738495318283,-0.005588116632562379
2020-03-26,62.78690719604492,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200,0.052622995862315225,73.66274993896485,,,43.06569353164804,0.05128514042350652,5.917849097032082,,,1.0698087378536725,0.7231741821595171,0.05254363078295014
2020-03-27,60.18740463256836,61.935001373291016,63.967498779296875,61.76250076293945,63.1875,204216800,-0.04140224751262378,73.34474998474121,,,45.57842498918428,-0.04228373683751426,5.9649985222634605,,,1.079531910347453,0.7283526736027244,-0.04148161259198886
2020-03-30,61.905033111572266,63.70249938964844,63.880001068115234,62.349998474121094,62.685001373291016,167976400,0.028537950709074167,73.0426000213623,,,42.224033630741495,0.028138328515267774,5.59756625384747,,,1.0265570984167967,0.7310495098343636,0.02845858562970909
2020-03-31,61.77869415283203,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000,-0.002040753021636643,72.72039993286133,,,44.345174514034255,-0.002042838195450451,5.352430822040863,,,1.0220539326800122,0.7303248805456148,-0.0021201181010017224
2020-04-01,58.52809143066406,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400,-0.05261705130869221,72.34209991455079,,,47.88561743137357,-0.05405188665813775,4.787227674356598,,,1.0171427794104801,0.7385967831725717,-0.05269641638805729
2020-04-02,59.504730224609375,61.23249816894531,61.287498474121094,59.224998474121094,60.084999084472656,165934000,0.016686683626928822,71.97824981689453,,,38.790875867896844,0.016548990570761035,4.303274738258486,,,1.0173359075111506,0.7399091746266319,0.016607318547563744
2020-04-03,58.64955520629883,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000,-0.014371408643005013,71.58914978027343,,,49.65259541947302,-0.014475677535776998,3.816361766879755,,,1.017433357685532,0.7399709743414471,-0.014450773722370093
2020-04-06,63.76599884033203,65.61750030517578,65.77749633789062,62.345001220703125,62.724998474121094,201820400,0.08723746836966395,71.30994979858399,,,53.82716157414345,0.08364004644129358,3.7746665676500917,,,1.0323235476486499,0.7681113668230987,0.08715810329029887
2020-04-07,63.02744674682617,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200,-0.011582308571582711,71.06234970092774,,,55.212416966430034,-0.011649905970384159,3.2451113308365085,,,0.9984743733888038,0.7659641754934617,-0.011661673650947791
2020-04-08,64.6406021118164,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200,0.02559462990362782,70.80424972534179,,,58.372005334996146,0.025272571117155352,3.0387885155897267,,,0.995899449165656,0.7654335757405295,0.02551526482426274
2020-04-09,65.10704040527344,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800,0.0072160816976889475,70.52249969482422,,,67.06596950849166,0.00719017035771461,3.208476177525548,,,0.9248192107757832,0.7639010544930225,0.007136716618323868
2020-04-13,66.38496398925781,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800,0.01962763520019828,70.26939971923828,,,71.45365704687738,0.01943749711505021,3.083724245129346,,,0.8233118164412264,0.7655387827669538,0.0195482701208332
2020-04-14,69.73762512207031,71.76249694824219,72.0625,69.51249694824219,70.0,194994800,0.050503157522300945,70.157099609375,,,69.09038961340326,0.04926924703119566,3.6649045459959204,,,0.6846864922794551,0.7683293986906484,0.050423792442935864
2020-04-15,69.10108947753906,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400,-0.009127313111321755,70.03594955444336,,,68.27275508895231,-0.009169222240380774,4.078003852557434,,,0.6749984459935261,0.7685649500379608,-0.009206678190686836
2020-04-16,69.650146484375,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200,0.007945750532016405,69.87514953613281,,,64.74272503815097,0.007914349284236623,4.438046153896849,,,0.6648429897556464,0.7649979798823858,0.007866385452651324
2020-04-17,68.70507049560547,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000,-0.01356871399529369,69.6818994140625,,,69.6966226464814,-0.013661610274173992,4.625826641758241,,,0.667058170725251,0.7652175524355774,-0.013648079074658771
2020-04-20,67.27899169921875,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200,-0.02075670215900005,69.44049942016602,,,62.59680990465862,-0.02097515063526252,4.41612989104499,,,0.621988844649472,0.7658246867561143,-0.02083606723836513
2020-04-21,65.19935607910156,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600,-0.03091033035419699,69.18219940185547,,,57.345578365376426,-0.031398133038616306,3.891719250726251,,,0.6293734508031664,0.7679546678098776,-0.03098969543356207
2020-04-22,67.07735443115234,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400,0.028803558993071077,68.95494949340821,,,69.5088155498544,0.028396533858639317,3.8479801309649484,,,0.5372785549149243,0.7709940406895505,0.028724193913706
2020-04-23,66.8174057006836,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400,-0.0038754339028068685,68.73204956054687,,,67.2512602840261,-0.0038829628550406266,3.7341832068162764,,,0.5368397997517118,0.7709495968065804,-0.003954798982171948
2020-04-24,68.74638366699219,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200,0.028869586869241237,68.51089950561523,,,72.67072990455186,0.02846071108360393,3.8330259759875287,,,0.5158216848200118,0.771909170799989,0.02879022178987616
2020-04-27,68.79496765136719,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600,0.0007068318414262809,68.30239959716796,,,64.61864260664765,0.0007065821534516,3.7681926373848658,,,0.4863535137021337,0.7718287100806036,0.0006274667620612015
2020-04-28,67.67985534667969,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800,-0.016209438280229915,68.07054946899414,,,63.23426131711805,-0.016342248365057214,3.719020530018985,,,0.48618389459171807,0.7725116086571641,-0.016288803359594994
2020-04-29,69.90281677246094,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800,0.0328452324470514,67.91419952392579,,,64.46699266005304,0.03231735553149393,3.7346786601192097,,,0.4952578401057433,0.775459005635968,0.032765867367686316
2020-04-30,71.37747955322266,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000,0.021096085131450115,67.76509948730468,,,66.33335934078073,0.020876643600259502,3.4798902281976725,,,0.4448091236728826,0.7762750456204768,0.021016720052085037
2020-05-01,70.22835540771484,72.26750183105469,74.75,71.4625015258789,71.5625,240616800,-0.01609932152918625,67.60894958496094,,,60.07900035541605,-0.01623032353771697,3.125386034606823,,,0.4537361763801877,0.7767531717974263,-0.01617868660855133
2020-05-04,71.22200775146484,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000,0.014148809057535017,67.50949966430665,,,54.44235235018907,0.014049648896214476,2.5106968142933694,,,0.4457276228409185,0.7758431824140883,0.014069443978169937
2020-05-05,72.29096221923828,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200,0.015008847869833364,67.5063996887207,,,59.305454142774586,0.014897329568893164,2.5282551371321538,,,0.34155425770544245,0.7688798075981526,0.014929482790468284
2020-05-06,73.03680419921875,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600,0.010317271640702286,67.56914978027343,,,59.76737204307697,0.010264411861892801,2.4460285352910427,,,0.3349492561610168,0.7649301165025948,0.010237906561337206
2020-05-07,73.79237365722656,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200,0.010344893394040211,67.62459976196288,,,64.83422879789828,0.010291751170578447,2.515669109715478,,,0.32839727490868503,0.764515676688437,0.010265528314675131
2020-05-08,75.54876708984375,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400,0.02103777854047717,67.80764984130859,,,73.34739458993582,0.02081954000678209,2.704420633479407,,,0.33224714594363763,0.7498959144479023,0.02095841346111209
2020-05-11,76.73754119873047,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400,0.015735352290909388,68.0158999633789,,,84.58913100551325,0.015612835196842671,3.0177745181164632,,,0.33065171564786117,0.7503212581984741,0.01565598721154431
2020-05-12,75.86054992675781,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200,-0.011428227649636025,68.07889999389648,,,77.89538297150088,-0.011494031672537217,3.271902823608582,,,0.2945338488754609,0.7226242760877409,-0.011507592729001105
2020-05-13,74.94461822509766,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400,-0.012074145728808161,68.17054992675781,,,74.71959275386048,-0.012147630334601305,3.3999859155120515,,,0.2964875021781404,0.7192596957672326,-0.012153510808173241
2020-05-14,75.40501403808594,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200,0.006143392445746132,68.20455001831054,,,72.16751502708031,0.006124598742494439,3.5411349355304416,,,0.29624610713491484,0.7121968092709373,0.006064027366381053
2020-05-15,74.95924377441406,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400,-0.005912053496561764,68.27849990844726,,,69.93173706127305,-0.00592959887181035,3.5976820641737213,,,0.2914288787666963,0.7081870952315046,-0.005991418575926844
2020-05-18,76.72535705566406,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400,0.023561145888427948,68.40814987182617,,,78.32449930192618,0.023287866287270975,3.6521998070319976,,,0.2830483579273865,0.7089374715022776,0.02348178080906287
2020-05-19,76.28202056884766,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600,-0.005778438074729886,68.64299987792968,,,72.33258107759428,-0.005795197842728512,3.415480352996569,,,0.2511264963301873,0.6841064922051664,-0.005857803154094965
2020-05-20,77.76555633544922,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800,0.01944815754296969,68.81244995117187,,,72.342313791038,0.019261458874264042,3.375042067454889,,,0.24283819125271974,0.6672633995482998,0.019368792463604612
2020-05-21,77.185791015625,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800,-0.007455454690675767,69.01955001831055,,,75.4581969244159,-0.007483385504202602,3.1726546707329644,,,0.24536117213808994,0.6620965379246032,-0.007534819770040846
2020-05-22,77.68270874023438,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200,0.006438404625611405,69.37285011291505,,,74.50008688582041,0.006417766635006958,3.1060360413513646,,,0.23164033160116942,0.6191347648937162,0.0063590395462463254
2020-05-26,77.1565170288086,79.18250274658203,81.05999755859375,79.125,80.875,125522000,-0.006773506735514134,69.56665016174317,,,69.06703236729845,-0.006796551051767431,2.9422405957055036,,,0.23543828698788832,0.5617859591496837,-0.0068528718148792135
2020-05-27,77.49271392822266,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200,0.0043569422453433315,69.94615005493164,,,67.99091634367127,0.004347478251902913,2.568511142595734,,,0.22090091717723329,0.47364659109833124,0.004277577165978252
2020-05-28,77.52682495117188,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800,0.0004401454053155618,70.27310005187988,,,65.90659395804757,0.0004400485697400987,2.3639338021152354,,,0.19898627693224513,0.4656648056173548,0.0003607803259504824
2020-05-29,77.45127868652344,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400,-0.0009740693121563782,70.62945007324218,,,59.878562826174225,-0.0009745440259632908,2.242859892096065,,,0.1907470191123789,0.4609717480859447,-0.0010534343915214574
2020-06-01,78.4037857055664,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200,0.012297929269941221,71.01480010986329,,,58.869283399351815,0.012222924050923517,1.9691952619314421,,,0.17716237449463337,0.46021923487474814,0.012218564190576141
2020-06-02,78.7667465209961,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800,0.004629455355348977,71.48530006408691,,,66.36486787442,0.004618772385106134,1.7486869045525213,,,0.1741558331913011,0.43194612035790264,0.004550090275983898
2020-06-03,79.20036315917969,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200,0.005505037420229231,71.98905006408691,,,75.34087699743164,0.005489940083986764,1.614864833764177,,,0.17010895401765763,0.42701544809378733,0.0054256723408641514
2020-06-04,78.51828002929688,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400,-0.008612167307518348,72.36625007629395,,,68.06106280259908,-0.008649466325038917,1.4481404395745285,,,0.17472092927293978,0.3721147347600422,-0.008691532386883428
2020-06-05,80.75454711914062,82.875,82.9375,80.80750274658203,80.8375015258789,137250400,0.02848098928760323,72.79615005493164,,,77.83762743942721,0.028082946019387024,1.529708952888169,,,0.19478796890713843,0.3747051944530226,0.028401624208238153
2020-06-08,81.23200225830078,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400,0.005912493077158798,73.17125,,,74.70623524655372,0.005895082881367225,1.7288471482643473,,,0.18485380426717662,0.3593619743735597,0.005833127997793719
2020-06-09,83.79717254638672,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400,0.03157799750833212,73.65249992370606,,,83.42361870652978,0.031089666286867896,2.239341630359238,,,0.20589426413955875,0.34768341971152295,0.03149863242896704
2020-06-10,85.95306396484375,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600,0.025727510551937005,74.14264991760254,,,84.35903067483132,0.025402127217461996,2.854183408703594,,,0.20999778276311984,0.34683669896210756,0.025648145472571927
2020-06-11,81.82642364501953,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400,-0.0480104370741008,74.5506999206543,,,65.00708727444774,-0.049201207564000385,2.834507071631816,,,0.279161254368116,0.3675708016358182,-0.04808980215346588
2020-06-12,82.53285217285156,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000,0.008633503867755632,75.04014984130859,,,65.47488477032815,0.008596448300086336,2.8465360368021213,,,0.27948948430647885,0.3423256721161127,0.008554138788390552
2020-06-15,83.55355072021484,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800,0.012367185927901092,75.53044982910156,,,69.78601350297978,0.012291337002247682,2.8433334509658508,,,0.277832886912848,0.3418384363957029,0.012287820848536012
2020-06-16,85.7679214477539,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800,0.026502220463282766,76.08379974365235,,,72.93101920997064,0.026157120614582512,3.101378852030302,,,0.2805391998937032,0.341023217362889,0.026422855383917688
2020-06-17,85.6485595703125,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400,-0.0013917014685934648,76.52939971923828,,,72.39990437108611,-0.0013926707845189497,3.2307040305245334,,,0.27857652472150746,0.2889096339269269,-0.001471066547958544
2020-06-18,85.68264770507812,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400,0.0003982327423870391,76.99089981079102,,,72.7542238606047,0.00039815346877401846,3.37881736903764,,,0.2745159574963921,0.2863954948079905,0.00031886766302195973
2020-06-19,85.19302368164062,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000,-0.005714638224894375,77.40914978027344,,,69.26054217121569,-0.0057310292455795735,3.4027096942349577,,,0.27353595065501973,0.28414460741217656,-0.005794003304259454
2020-06-22,87.42198944091797,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200,0.0261637706294926,77.8635498046875,,,72.20347956168493,0.025827354507163287,3.5732481865561487,,,0.28360221038351274,0.2878453227540519,0.02608440555012752
